event_ts,agent_id,event_type,severity,blocked
2026-04-06T19:24:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-07T11:29:00,AGT-0040,supply_chain_alert,Critical,true
2026-04-07T05:17:00,AGT-0040,embedding_anomaly,Medium,false
2026-04-07T03:46:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-04-07T22:40:00,AGT-0040,hallucination_flagged,Medium,true
2026-04-07T22:46:00,AGT-0040,embedding_anomaly,Low,true
2026-04-07T03:11:00,AGT-0040,pii_leak_blocked,High,true
2026-04-07T11:56:00,AGT-0040,hallucination_flagged,Medium,false
2026-04-07T03:13:00,AGT-0040,hallucination_flagged,Medium,true
2026-04-07T12:29:00,AGT-0040,supply_chain_alert,High,true
2026-04-08T06:25:00,AGT-0040,embedding_anomaly,Low,false
2026-04-08T02:21:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-04-08T12:53:00,AGT-0040,rate_limit_hit,Low,true
2026-04-08T10:25:00,AGT-0040,pii_leak_blocked,High,true
2026-04-08T09:37:00,AGT-0040,pii_leak_blocked,Medium,true
2026-04-10T18:40:00,AGT-0040,jailbreak_attempt,Critical,true
2026-04-10T13:30:00,AGT-0040,rate_limit_hit,Low,false
2026-04-10T02:12:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-04-10T19:11:00,AGT-0040,policy_violation,Medium,false
2026-04-10T20:21:00,AGT-0040,supply_chain_alert,Critical,true
2026-04-10T14:58:00,AGT-0040,rate_limit_hit,Low,false
2026-04-10T14:15:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-10T16:04:00,AGT-0040,embedding_anomaly,Low,true
2026-04-10T13:00:00,AGT-0040,hallucination_flagged,Medium,false
2026-04-11T15:26:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-04-11T15:34:00,AGT-0040,policy_violation,Medium,true
2026-04-11T16:56:00,AGT-0040,pii_leak_blocked,Medium,true
2026-04-11T20:57:00,AGT-0040,rate_limit_hit,Low,false
2026-04-12T19:57:00,AGT-0040,tool_misuse_blocked,High,false
2026-04-12T05:12:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-04-12T13:21:00,AGT-0040,tool_misuse_blocked,High,true
2026-04-12T18:16:00,AGT-0040,pii_leak_blocked,High,false
2026-04-13T07:43:00,AGT-0040,jailbreak_attempt,Critical,true
2026-04-13T17:50:00,AGT-0040,pii_leak_blocked,High,false
2026-04-13T19:38:00,AGT-0040,tool_misuse_blocked,High,true
2026-04-13T15:30:00,AGT-0040,pii_leak_blocked,High,false
2026-04-13T14:28:00,AGT-0040,jailbreak_attempt,High,true
2026-04-14T16:00:00,AGT-0040,policy_violation,High,true
2026-04-14T14:29:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-04-14T21:24:00,AGT-0040,pii_leak_blocked,High,true
2026-04-14T13:44:00,AGT-0040,pii_leak_blocked,High,false
2026-04-14T21:33:00,AGT-0040,system_prompt_disclosed,High,true
2026-04-14T07:02:00,AGT-0040,supply_chain_alert,High,false
2026-04-14T17:51:00,AGT-0040,rate_limit_hit,Low,true
2026-04-14T12:30:00,AGT-0040,policy_violation,Medium,true
2026-04-15T02:44:00,AGT-0040,policy_violation,Medium,true
2026-04-15T09:05:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-16T19:36:00,AGT-0040,embedding_anomaly,Low,true
2026-04-16T11:44:00,AGT-0040,prompt_injection_attempt,Critical,false
2026-04-16T07:26:00,AGT-0040,hallucination_flagged,Medium,true
2026-04-16T14:04:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-16T13:04:00,AGT-0040,hallucination_flagged,Medium,false
2026-04-16T14:10:00,AGT-0040,policy_violation,High,true
2026-04-17T17:12:00,AGT-0040,jailbreak_attempt,Critical,false
2026-04-17T05:58:00,AGT-0040,hallucination_flagged,Low,true
2026-04-17T16:47:00,AGT-0040,pii_leak_blocked,Medium,true
2026-04-17T05:57:00,AGT-0040,tool_misuse_blocked,High,true
2026-04-17T02:26:00,AGT-0040,jailbreak_attempt,Critical,false
2026-04-17T16:08:00,AGT-0040,rate_limit_hit,Low,true
2026-04-18T05:23:00,AGT-0040,rate_limit_hit,Low,true
2026-04-18T12:38:00,AGT-0040,embedding_anomaly,Low,true
2026-04-19T00:30:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-19T07:12:00,AGT-0040,embedding_anomaly,Low,true
2026-04-19T08:43:00,AGT-0040,jailbreak_attempt,High,true
2026-04-19T13:02:00,AGT-0040,pii_leak_blocked,Medium,true
2026-04-19T11:59:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-20T13:25:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-04-20T06:50:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-04-21T13:39:00,AGT-0040,rate_limit_hit,Low,false
2026-04-21T21:06:00,AGT-0040,pii_leak_blocked,High,true
2026-04-21T01:47:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-21T23:10:00,AGT-0040,policy_violation,High,true
2026-04-22T21:54:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-22T02:49:00,AGT-0040,rate_limit_hit,Low,false
2026-04-23T04:54:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-23T18:45:00,AGT-0040,rate_limit_hit,Low,false
2026-04-23T02:18:00,AGT-0040,embedding_anomaly,Low,true
2026-04-23T14:38:00,AGT-0040,rate_limit_hit,Low,false
2026-04-23T21:54:00,AGT-0040,system_prompt_disclosed,High,false
2026-04-23T22:53:00,AGT-0040,rate_limit_hit,Low,false
2026-04-24T20:50:00,AGT-0040,rate_limit_hit,Low,true
2026-04-24T14:48:00,AGT-0040,rate_limit_hit,Low,true
2026-04-24T01:23:00,AGT-0040,pii_leak_blocked,High,true
2026-04-24T13:33:00,AGT-0040,system_prompt_disclosed,High,true
2026-04-24T23:01:00,AGT-0040,policy_violation,Medium,true
2026-04-24T12:13:00,AGT-0040,rate_limit_hit,Low,true
2026-04-24T07:40:00,AGT-0040,rate_limit_hit,Low,true
2026-04-24T05:35:00,AGT-0040,pii_leak_blocked,Medium,false
2026-04-25T12:50:00,AGT-0040,hallucination_flagged,Medium,true
2026-04-25T08:06:00,AGT-0040,hallucination_flagged,Medium,true
2026-04-25T19:29:00,AGT-0040,embedding_anomaly,Low,false
2026-04-25T08:52:00,AGT-0040,rate_limit_hit,Low,true
2026-04-25T10:03:00,AGT-0040,rate_limit_hit,Low,true
2026-04-25T09:04:00,AGT-0040,rate_limit_hit,Low,false
2026-04-26T19:03:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-04-26T15:59:00,AGT-0040,rate_limit_hit,Low,false
2026-04-26T07:05:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-04-26T15:56:00,AGT-0040,hallucination_flagged,Low,true
2026-04-26T03:02:00,AGT-0040,hallucination_flagged,Medium,true
2026-04-27T08:02:00,AGT-0040,policy_violation,High,true
2026-04-27T03:54:00,AGT-0040,embedding_anomaly,Medium,false
2026-04-27T13:07:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-04-27T03:29:00,AGT-0040,rate_limit_hit,Low,false
2026-04-27T17:08:00,AGT-0040,jailbreak_attempt,High,false
2026-04-27T12:55:00,AGT-0040,policy_violation,Medium,true
2026-04-27T11:19:00,AGT-0040,policy_violation,Medium,true
2026-04-28T17:53:00,AGT-0040,rate_limit_hit,Low,false
2026-04-28T02:06:00,AGT-0040,policy_violation,Medium,true
2026-04-28T02:59:00,AGT-0040,rate_limit_hit,Low,false
2026-04-28T06:22:00,AGT-0040,policy_violation,Medium,true
2026-04-28T00:20:00,AGT-0040,pii_leak_blocked,High,true
2026-04-28T19:09:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-04-28T16:19:00,AGT-0040,pii_leak_blocked,High,true
2026-04-28T13:26:00,AGT-0040,tool_misuse_blocked,High,true
2026-04-28T06:20:00,AGT-0040,pii_leak_blocked,High,true
2026-04-28T11:26:00,AGT-0040,jailbreak_attempt,High,true
2026-04-28T17:37:00,AGT-0040,tool_misuse_blocked,High,true
2026-04-28T19:21:00,AGT-0040,tool_misuse_blocked,High,false
2026-04-28T21:26:00,AGT-0040,jailbreak_attempt,Critical,true
2026-04-28T06:04:00,AGT-0040,jailbreak_attempt,High,true
2026-04-29T13:39:00,AGT-0040,rate_limit_hit,Low,false
2026-04-29T02:55:00,AGT-0040,hallucination_flagged,Medium,true
2026-04-29T04:22:00,AGT-0040,prompt_injection_attempt,High,false
2026-04-29T13:08:00,AGT-0040,jailbreak_attempt,High,true
2026-04-29T02:14:00,AGT-0040,rate_limit_hit,Low,false
2026-04-30T19:08:00,AGT-0040,pii_leak_blocked,High,false
2026-04-30T20:04:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-30T03:54:00,AGT-0040,jailbreak_attempt,Critical,true
2026-04-30T02:04:00,AGT-0040,system_prompt_disclosed,Critical,true
2026-04-30T17:59:00,AGT-0040,policy_violation,High,true
2026-04-30T15:25:00,AGT-0040,embedding_anomaly,Medium,true
2026-04-30T03:47:00,AGT-0040,pii_leak_blocked,High,true
2026-04-30T10:28:00,AGT-0040,rate_limit_hit,Low,true
2026-04-30T09:03:00,AGT-0040,prompt_injection_attempt,High,true
2026-04-30T12:13:00,AGT-0040,rate_limit_hit,Low,false
2026-05-01T12:46:00,AGT-0040,policy_violation,High,true
2026-05-01T06:22:00,AGT-0040,system_prompt_disclosed,High,true
2026-05-02T19:38:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-02T14:41:00,AGT-0040,jailbreak_attempt,High,false
2026-05-02T02:27:00,AGT-0040,hallucination_flagged,Medium,false
2026-05-02T14:56:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-02T16:23:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-02T13:04:00,AGT-0040,rate_limit_hit,Low,true
2026-05-02T23:33:00,AGT-0040,rate_limit_hit,Low,false
2026-05-03T09:58:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-03T03:19:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-03T06:22:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-03T02:57:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-05-03T19:42:00,AGT-0040,pii_leak_blocked,Medium,false
2026-05-03T02:16:00,AGT-0040,system_prompt_disclosed,Critical,false
2026-05-03T03:05:00,AGT-0040,policy_violation,High,true
2026-05-04T05:43:00,AGT-0040,pii_leak_blocked,High,true
2026-05-04T07:51:00,AGT-0040,policy_violation,High,true
2026-05-04T16:06:00,AGT-0040,hallucination_flagged,Low,true
2026-05-04T02:29:00,AGT-0040,pii_leak_blocked,Medium,false
2026-05-04T10:19:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-04T13:37:00,AGT-0040,rate_limit_hit,Low,true
2026-05-05T16:31:00,AGT-0040,hallucination_flagged,Low,true
2026-05-05T09:36:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-05T01:10:00,AGT-0040,policy_violation,Medium,true
2026-05-05T05:05:00,AGT-0040,tool_misuse_blocked,High,false
2026-05-05T21:05:00,AGT-0040,supply_chain_alert,High,true
2026-05-06T10:31:00,AGT-0040,embedding_anomaly,Low,true
2026-05-06T15:43:00,AGT-0040,policy_violation,High,true
2026-05-06T21:59:00,AGT-0040,tool_misuse_blocked,High,true
2026-05-06T12:14:00,AGT-0040,pii_leak_blocked,Medium,false
2026-05-06T07:00:00,AGT-0040,pii_leak_blocked,High,true
2026-05-07T12:22:00,AGT-0040,system_prompt_disclosed,Critical,false
2026-05-07T17:55:00,AGT-0040,policy_violation,High,true
2026-05-08T03:16:00,AGT-0040,supply_chain_alert,High,false
2026-05-08T09:20:00,AGT-0040,rate_limit_hit,Low,true
2026-05-08T11:35:00,AGT-0040,policy_violation,Medium,true
2026-05-08T20:19:00,AGT-0040,rate_limit_hit,Low,true
2026-05-09T15:18:00,AGT-0040,policy_violation,High,false
2026-05-09T17:02:00,AGT-0040,hallucination_flagged,Medium,false
2026-05-09T17:27:00,AGT-0040,jailbreak_attempt,High,true
2026-05-09T14:50:00,AGT-0040,rate_limit_hit,Low,true
2026-05-09T04:24:00,AGT-0040,pii_leak_blocked,Medium,true
2026-05-10T03:49:00,AGT-0040,prompt_injection_attempt,High,false
2026-05-10T14:34:00,AGT-0040,prompt_injection_attempt,High,false
2026-05-10T16:23:00,AGT-0040,pii_leak_blocked,High,false
2026-05-10T06:52:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-10T23:45:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-05-10T21:01:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-11T11:38:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-12T19:39:00,AGT-0040,hallucination_flagged,Medium,true
2026-05-13T21:03:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-13T17:40:00,AGT-0040,embedding_anomaly,Medium,false
2026-05-13T10:55:00,AGT-0040,pii_leak_blocked,Medium,false
2026-05-13T15:50:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-14T22:12:00,AGT-0040,system_prompt_disclosed,High,false
2026-05-14T06:47:00,AGT-0040,jailbreak_attempt,High,true
2026-05-14T12:02:00,AGT-0040,pii_leak_blocked,Medium,true
2026-05-15T07:06:00,AGT-0040,tool_misuse_blocked,High,true
2026-05-15T12:19:00,AGT-0040,embedding_anomaly,Medium,false
2026-05-15T06:30:00,AGT-0040,pii_leak_blocked,Medium,false
2026-05-15T20:23:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-05-15T06:15:00,AGT-0040,pii_leak_blocked,High,true
2026-05-15T04:12:00,AGT-0040,rate_limit_hit,Low,true
2026-05-15T17:37:00,AGT-0040,system_prompt_disclosed,High,true
2026-05-16T16:09:00,AGT-0040,rate_limit_hit,Low,true
2026-05-16T01:49:00,AGT-0040,tool_misuse_blocked,High,false
2026-05-16T04:07:00,AGT-0040,rate_limit_hit,Low,true
2026-05-16T09:19:00,AGT-0040,prompt_injection_attempt,High,false
2026-05-16T21:19:00,AGT-0040,rate_limit_hit,Low,true
2026-05-16T12:07:00,AGT-0040,tool_misuse_blocked,High,true
2026-05-16T05:32:00,AGT-0040,rate_limit_hit,Low,true
2026-05-16T06:56:00,AGT-0040,embedding_anomaly,Low,true
2026-05-16T13:42:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-05-16T10:27:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-17T11:36:00,AGT-0040,pii_leak_blocked,High,true
2026-05-17T07:55:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-17T02:30:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-18T05:58:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-18T06:27:00,AGT-0040,jailbreak_attempt,Critical,false
2026-05-18T00:59:00,AGT-0040,hallucination_flagged,Low,false
2026-05-18T11:39:00,AGT-0040,rate_limit_hit,Low,false
2026-05-19T22:46:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-19T14:39:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-19T14:43:00,AGT-0040,policy_violation,Medium,false
2026-05-19T20:13:00,AGT-0040,tool_misuse_blocked,High,true
2026-05-20T12:19:00,AGT-0040,jailbreak_attempt,High,true
2026-05-20T01:35:00,AGT-0040,tool_misuse_blocked,High,true
2026-05-21T04:07:00,AGT-0040,rate_limit_hit,Low,true
2026-05-21T20:02:00,AGT-0040,rate_limit_hit,Low,true
2026-05-21T13:14:00,AGT-0040,pii_leak_blocked,High,true
2026-05-21T12:06:00,AGT-0040,rate_limit_hit,Low,false
2026-05-22T07:37:00,AGT-0040,hallucination_flagged,Medium,true
2026-05-22T22:39:00,AGT-0040,prompt_injection_attempt,Critical,false
2026-05-22T11:27:00,AGT-0040,prompt_injection_attempt,High,false
2026-05-22T16:59:00,AGT-0040,policy_violation,Medium,true
2026-05-22T03:36:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-22T19:35:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-22T02:31:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-23T02:59:00,AGT-0040,pii_leak_blocked,Medium,false
2026-05-23T14:19:00,AGT-0040,policy_violation,High,true
2026-05-23T08:18:00,AGT-0040,supply_chain_alert,High,true
2026-05-24T15:39:00,AGT-0040,policy_violation,Medium,false
2026-05-24T13:47:00,AGT-0040,embedding_anomaly,Low,true
2026-05-24T06:44:00,AGT-0040,pii_leak_blocked,Medium,true
2026-05-24T09:20:00,AGT-0040,tool_misuse_blocked,Critical,true
2026-05-24T13:45:00,AGT-0040,hallucination_flagged,Low,false
2026-05-24T07:05:00,AGT-0040,pii_leak_blocked,High,false
2026-05-24T00:14:00,AGT-0040,pii_leak_blocked,Medium,true
2026-05-24T05:10:00,AGT-0040,pii_leak_blocked,High,false
2026-05-24T08:26:00,AGT-0040,jailbreak_attempt,High,false
2026-05-25T21:28:00,AGT-0040,system_prompt_disclosed,Critical,true
2026-05-25T00:07:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-25T01:45:00,AGT-0040,rate_limit_hit,Low,false
2026-05-25T03:29:00,AGT-0040,rate_limit_hit,Low,false
2026-05-25T09:58:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-25T14:15:00,AGT-0040,policy_violation,High,true
2026-05-25T21:33:00,AGT-0040,pii_leak_blocked,Medium,true
2026-05-25T16:12:00,AGT-0040,pii_leak_blocked,Medium,false
2026-05-25T02:46:00,AGT-0040,pii_leak_blocked,High,true
2026-05-26T10:57:00,AGT-0040,tool_misuse_blocked,High,true
2026-05-26T04:18:00,AGT-0040,prompt_injection_attempt,High,true
2026-05-26T15:38:00,AGT-0040,system_prompt_disclosed,Critical,true
2026-05-27T19:42:00,AGT-0040,prompt_injection_attempt,High,false
2026-05-27T22:03:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-27T18:56:00,AGT-0040,prompt_injection_attempt,Critical,true
2026-05-27T12:39:00,AGT-0040,policy_violation,High,false
2026-05-28T10:36:00,AGT-0040,embedding_anomaly,Low,false
2026-05-28T11:26:00,AGT-0040,rate_limit_hit,Low,true
2026-05-28T13:11:00,AGT-0040,rate_limit_hit,Low,true
2026-05-28T09:17:00,AGT-0040,policy_violation,High,true
2026-05-29T15:56:00,AGT-0040,embedding_anomaly,Medium,true
2026-05-29T02:16:00,AGT-0040,pii_leak_blocked,High,true
2026-05-29T02:47:00,AGT-0040,jailbreak_attempt,Critical,true
2026-05-29T00:53:00,AGT-0040,hallucination_flagged,Medium,true
2026-05-30T00:52:00,AGT-0040,rate_limit_hit,Low,true
2026-05-30T09:13:00,AGT-0040,pii_leak_blocked,Medium,true
2026-04-02T01:26:00,AGT-0041,policy_violation,High,true
2026-04-03T10:08:00,AGT-0041,embedding_anomaly,Low,false
2026-04-03T18:41:00,AGT-0041,policy_violation,Medium,true
2026-04-04T16:12:00,AGT-0041,pii_leak_blocked,Medium,true
2026-04-05T01:20:00,AGT-0041,jailbreak_attempt,Critical,true
2026-04-07T02:20:00,AGT-0041,rate_limit_hit,Low,true
2026-04-08T19:43:00,AGT-0041,rate_limit_hit,Low,false
2026-04-11T05:33:00,AGT-0041,tool_misuse_blocked,Critical,true
2026-04-14T21:06:00,AGT-0041,rate_limit_hit,Low,true
2026-04-16T08:28:00,AGT-0041,rate_limit_hit,Low,true
2026-04-16T08:11:00,AGT-0041,rate_limit_hit,Low,true
2026-04-18T18:27:00,AGT-0041,rate_limit_hit,Low,true
2026-04-20T08:58:00,AGT-0041,policy_violation,High,false
2026-04-23T19:22:00,AGT-0041,hallucination_flagged,Medium,true
2026-04-25T16:34:00,AGT-0041,policy_violation,High,true
2026-04-28T18:37:00,AGT-0041,prompt_injection_attempt,High,true
2026-05-02T22:32:00,AGT-0041,policy_violation,Medium,false
2026-05-04T08:40:00,AGT-0041,rate_limit_hit,Low,false
2026-05-05T12:05:00,AGT-0041,embedding_anomaly,Medium,true
2026-05-08T17:56:00,AGT-0041,pii_leak_blocked,High,true
2026-05-10T21:39:00,AGT-0041,rate_limit_hit,Low,true
2026-05-11T20:07:00,AGT-0041,tool_misuse_blocked,Critical,true
2026-05-15T03:30:00,AGT-0041,prompt_injection_attempt,Critical,true
2026-05-16T19:28:00,AGT-0041,rate_limit_hit,Low,true
2026-05-17T09:49:00,AGT-0041,rate_limit_hit,Low,true
2026-05-19T19:47:00,AGT-0041,pii_leak_blocked,High,true
2026-05-20T14:55:00,AGT-0041,embedding_anomaly,Low,true
2026-05-22T12:45:00,AGT-0041,jailbreak_attempt,High,true
2026-05-23T08:54:00,AGT-0041,tool_misuse_blocked,Critical,true
2026-05-25T06:35:00,AGT-0041,prompt_injection_attempt,High,false
2026-05-27T23:25:00,AGT-0041,prompt_injection_attempt,Critical,true
2026-05-28T23:16:00,AGT-0041,embedding_anomaly,Medium,true
2026-05-30T18:42:00,AGT-0041,prompt_injection_attempt,High,true
2026-04-02T20:31:00,AGT-0042,system_prompt_disclosed,High,true
2026-04-05T23:40:00,AGT-0042,embedding_anomaly,Low,false
2026-04-09T03:01:00,AGT-0042,rate_limit_hit,Low,true
2026-04-16T20:41:00,AGT-0042,jailbreak_attempt,High,true
2026-04-17T20:20:00,AGT-0042,pii_leak_blocked,Medium,true
2026-04-18T20:31:00,AGT-0042,rate_limit_hit,Low,true
2026-04-19T08:28:00,AGT-0042,policy_violation,Medium,false
2026-04-20T06:04:00,AGT-0042,supply_chain_alert,Critical,true
2026-04-20T11:28:00,AGT-0042,system_prompt_disclosed,Critical,true
2026-04-22T00:36:00,AGT-0042,prompt_injection_attempt,Critical,true
2026-04-23T20:45:00,AGT-0042,prompt_injection_attempt,High,true
2026-04-24T13:36:00,AGT-0042,prompt_injection_attempt,Critical,true
2026-04-26T12:24:00,AGT-0042,tool_misuse_blocked,High,true
2026-04-27T15:55:00,AGT-0042,hallucination_flagged,Low,false
2026-04-28T03:07:00,AGT-0042,tool_misuse_blocked,High,true
2026-04-30T16:52:00,AGT-0042,rate_limit_hit,Low,true
2026-05-01T23:51:00,AGT-0042,prompt_injection_attempt,Critical,true
2026-05-05T21:05:00,AGT-0042,prompt_injection_attempt,High,false
2026-05-08T17:57:00,AGT-0042,policy_violation,High,false
2026-05-10T07:19:00,AGT-0042,prompt_injection_attempt,High,true
2026-05-11T07:52:00,AGT-0042,rate_limit_hit,Low,false
2026-05-12T13:59:00,AGT-0042,tool_misuse_blocked,Critical,true
2026-05-13T10:29:00,AGT-0042,rate_limit_hit,Low,true
2026-05-14T21:04:00,AGT-0042,prompt_injection_attempt,High,true
2026-05-15T08:33:00,AGT-0042,pii_leak_blocked,High,false
2026-05-16T04:31:00,AGT-0042,rate_limit_hit,Low,true
2026-05-17T04:32:00,AGT-0042,tool_misuse_blocked,High,true
2026-05-17T16:04:00,AGT-0042,rate_limit_hit,Low,true
2026-05-18T03:47:00,AGT-0042,prompt_injection_attempt,Critical,true
2026-05-20T05:59:00,AGT-0042,supply_chain_alert,High,true
2026-05-21T21:13:00,AGT-0042,pii_leak_blocked,Medium,true
2026-05-23T19:13:00,AGT-0042,hallucination_flagged,Medium,true
2026-05-26T21:31:00,AGT-0042,rate_limit_hit,Low,false
2026-05-27T17:11:00,AGT-0042,policy_violation,Medium,false
2026-05-29T08:02:00,AGT-0042,jailbreak_attempt,Critical,true
2026-05-30T20:17:00,AGT-0042,tool_misuse_blocked,High,true
2026-04-01T15:53:00,AGT-0043,pii_leak_blocked,High,true
2026-04-03T16:16:00,AGT-0043,prompt_injection_attempt,High,false
2026-04-03T09:21:00,AGT-0043,hallucination_flagged,Medium,false
2026-04-04T05:19:00,AGT-0043,rate_limit_hit,Low,true
2026-04-06T09:28:00,AGT-0043,tool_misuse_blocked,High,true
2026-04-07T10:03:00,AGT-0043,rate_limit_hit,Low,true
2026-04-13T12:42:00,AGT-0043,prompt_injection_attempt,Critical,true
2026-04-14T21:20:00,AGT-0043,rate_limit_hit,Low,true
2026-04-15T18:27:00,AGT-0043,rate_limit_hit,Low,true
2026-04-18T19:08:00,AGT-0043,rate_limit_hit,Low,true
2026-04-21T12:40:00,AGT-0043,prompt_injection_attempt,High,true
2026-04-22T05:38:00,AGT-0043,pii_leak_blocked,Medium,true
2026-04-23T00:39:00,AGT-0043,pii_leak_blocked,High,true
2026-04-25T02:57:00,AGT-0043,supply_chain_alert,High,true
2026-04-26T09:29:00,AGT-0043,rate_limit_hit,Low,false
2026-04-27T09:59:00,AGT-0043,prompt_injection_attempt,Critical,true
2026-04-28T12:13:00,AGT-0043,rate_limit_hit,Low,true
2026-04-30T12:46:00,AGT-0043,hallucination_flagged,Low,true
2026-05-01T21:53:00,AGT-0043,pii_leak_blocked,High,true
2026-05-03T15:32:00,AGT-0043,rate_limit_hit,Low,true
2026-05-05T19:13:00,AGT-0043,prompt_injection_attempt,High,true
2026-05-06T12:03:00,AGT-0043,tool_misuse_blocked,Critical,true
2026-05-08T13:12:00,AGT-0043,pii_leak_blocked,High,true
2026-05-09T03:10:00,AGT-0043,tool_misuse_blocked,High,true
2026-05-10T05:55:00,AGT-0043,hallucination_flagged,Low,true
2026-05-11T11:17:00,AGT-0043,pii_leak_blocked,High,true
2026-05-13T09:37:00,AGT-0043,system_prompt_disclosed,Critical,false
2026-05-18T17:42:00,AGT-0043,tool_misuse_blocked,High,true
2026-05-19T20:39:00,AGT-0043,pii_leak_blocked,Medium,true
2026-05-21T13:34:00,AGT-0043,jailbreak_attempt,High,true
2026-05-23T20:10:00,AGT-0043,rate_limit_hit,Low,true
2026-05-26T02:43:00,AGT-0043,pii_leak_blocked,Medium,true
2026-05-27T17:51:00,AGT-0043,rate_limit_hit,Low,false
2026-05-28T11:22:00,AGT-0043,rate_limit_hit,Low,true
2026-04-01T14:27:00,AGT-0044,hallucination_flagged,Medium,true
2026-04-01T19:38:00,AGT-0044,rate_limit_hit,Low,true
2026-04-01T16:48:00,AGT-0044,hallucination_flagged,Medium,true
2026-04-01T14:31:00,AGT-0044,rate_limit_hit,Low,true
2026-04-01T19:00:00,AGT-0044,supply_chain_alert,Critical,false
2026-04-02T17:36:00,AGT-0044,tool_misuse_blocked,High,true
2026-04-02T02:15:00,AGT-0044,hallucination_flagged,Low,true
2026-04-02T23:52:00,AGT-0044,prompt_injection_attempt,Critical,true
2026-04-02T17:33:00,AGT-0044,system_prompt_disclosed,Critical,true
2026-04-02T18:32:00,AGT-0044,rate_limit_hit,Low,true
2026-04-02T12:59:00,AGT-0044,policy_violation,High,true
2026-04-02T18:15:00,AGT-0044,rate_limit_hit,Low,true
2026-04-02T01:53:00,AGT-0044,rate_limit_hit,Low,true
2026-04-02T23:48:00,AGT-0044,pii_leak_blocked,Medium,false
2026-04-02T15:27:00,AGT-0044,tool_misuse_blocked,High,true
2026-04-02T12:59:00,AGT-0044,rate_limit_hit,Low,true
2026-04-02T04:47:00,AGT-0044,pii_leak_blocked,Medium,false
2026-04-02T09:48:00,AGT-0044,embedding_anomaly,Medium,true
2026-04-02T20:55:00,AGT-0044,policy_violation,Medium,true
2026-04-02T11:44:00,AGT-0044,rate_limit_hit,Low,false
2026-04-03T20:52:00,AGT-0044,hallucination_flagged,Medium,true
2026-04-03T14:25:00,AGT-0044,rate_limit_hit,Low,true
2026-04-03T02:14:00,AGT-0044,policy_violation,High,true
2026-04-03T21:30:00,AGT-0044,embedding_anomaly,Medium,true
2026-04-03T15:11:00,AGT-0044,system_prompt_disclosed,High,true
2026-04-03T06:27:00,AGT-0044,prompt_injection_attempt,High,true
2026-04-03T15:53:00,AGT-0044,rate_limit_hit,Low,false
2026-04-03T09:23:00,AGT-0044,prompt_injection_attempt,High,true
2026-04-03T06:16:00,AGT-0044,jailbreak_attempt,High,true
2026-04-03T05:28:00,AGT-0044,prompt_injection_attempt,High,true
